VistaProject,ClientProjectName,VistaQCBatch,VistaSampleID,SampleID,Species,DateSampled,DateReceived,Matrix,Method,DateExtracted,SampleSize,SampleSizeUnits,PercentSolidsLipids,DateAnalyzed,CASNumber,Analyte,Dilution,Concentration,ReportUnits,Percent lipids,EDL,EMPC,MDL,RL,Qualifiers,Basis,Analyst,SURROGATE,Recovery,LCL,UCL,RPDCL,RPD,AnalyteDisplayOrder
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-79,BDE-79,1,ND,pg/g,37.5,4.480000019,0,,24.6,,Wet Wt,ANP,N,,,,,,23
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-100,BDE-100,1,1820,pg/g,37.5,0,0,0.957,24.6,E,Wet Wt,ANP,N,,,,,,24
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-119/120,BDE-119/120,1,116,pg/g,37.5,0,0,1.65,49.3,,Wet Wt,ANP,N,,,,,,25
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-99,BDE-99,1,7250,pg/g,37.5,0,0,1.10,24.6,E,Wet Wt,ANP,N,,,,,,26
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-116,BDE-116,1,ND,pg/g,37.5,73,0,1.26,24.6,,Wet Wt,ANP,N,,,,,,27
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-118,BDE-118,1,182,pg/g,37.5,0,0,1.11,24.6,,Wet Wt,ANP,N,,,,,,28
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,182346-21-0,BDE-85,1,ND,pg/g,37.5,34.70000076,0,2.68,24.6,,Wet Wt,ANP,N,,,,,,29
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-126,BDE-126,1,ND,pg/g,37.5,22.10000038,0,1.59,24.6,,Wet Wt,ANP,N,,,,,,30
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-105,BDE-105,1,ND,pg/g,37.5,46,0,,24.6,,Wet Wt,ANP,N,,,,,,31
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-155,BDE-155,1,82.0,pg/g,37.5,0,0,1.22,24.6,,Wet Wt,ANP,N,,,,,,32
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-128154,BDE-128/154,1,1140,pg/g,37.5,0,0,,49.3,,Wet Wt,ANP,N,,,,,,33
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,68631-49-2,BDE-153,1,731,pg/g,37.5,0,0,1.40,24.6,,Wet Wt,ANP,N,,,,,,34
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-139,BDE-139,1,ND,pg/g,37.5,11.80000019,0,1.80,24.6,,Wet Wt,ANP,N,,,,,,35
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-140,BDE-140,1,ND,pg/g,37.5,12.80000019,0,1.94,24.6,,Wet Wt,ANP,N,,,,,,36
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-138,BDE-138,1,ND,pg/g,37.5,30.29999924,0,1.87,24.6,,Wet Wt,ANP,N,,,,,,37
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-166,BDE-166,1,ND,pg/g,37.5,48.79999924,0,0.946,24.6,,Wet Wt,ANP,N,,,,,,38
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-148156169,BDE-148/156/169,1,ND,pg/g,37.5,42.5,0,,49.3,,Wet Wt,ANP,N,,,,,,39
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,446255-22-7,BDE-175,1,ND,pg/g,37.5,20,0,,24.6,,Wet Wt,ANP,N,,,,,,40
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-184,BDE-184,1,ND,pg/g,37.5,13.89999962,0,2.85,49.3,,Wet Wt,ANP,N,,,,,,41
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-183176,BDE-183/176,1,72.2,pg/g,37.5,0,0,3.06,49.3,B,Wet Wt,ANP,N,,,,,,42
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-191,BDE-191,1,ND,pg/g,37.5,33.5,0,3.62,49.3,,Wet Wt,ANP,N,,,,,,43
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-180,BDE-180,1,ND,pg/g,37.5,35.59999847,0,1.81,49.3,,Wet Wt,ANP,N,,,,,,44
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-181/177,BDE-181/177,1,ND,pg/g,37.5,37.59999847,0,3.18,49.3,,Wet Wt,ANP,N,,,,,,45
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-190/171,BDE-190/171,1,ND,pg/g,37.5,37.20000076,0,5.75,98.5,,Wet Wt,ANP,N,,,,,,46
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-201,BDE-201,1,ND,pg/g,37.5,70,0,3.03,49.3,,Wet Wt,ANP,N,,,,,,47
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-204,BDE-204,1,ND,pg/g,37.5,51.59999847,0,3.12,49.3,,Wet Wt,ANP,N,,,,,,48
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-197,BDE-197,1,ND,pg/g,37.5,43.90000153,0,2.60,49.3,,Wet Wt,ANP,N,,,,,,49
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-203/200,BDE-203/200,1,ND,pg/g,37.5,67.09999847,0,4.76,49.3,,Wet Wt,ANP,N,,,,,,50
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-205,BDE-205,1,ND,pg/g,37.5,166,0,4.83,49.3,,Wet Wt,ANP,N,,,,,,52
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-208,BDE-208,1,ND,pg/g,37.5,61.20000076,0,11.0,123,,Wet Wt,ANP,N,,,,,,53
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-207,BDE-207,1,ND,pg/g,37.5,67.59999847,0,7.62,123,,Wet Wt,ANP,N,,,,,,54
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,BDE-206,BDE-206,1,ND,pg/g,37.5,115,0,4.15,123,,Wet Wt,ANP,N,,,,,,55
1804095,930,B9A0012,1804095-05,CRC20181104-MUS14,Bw,04-Nov-2018 00:00,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,2.03,g,0,12-Jan-2019 01:36,1163-19-5,BDE-209,1,ND,pg/g,37.5,1380,0,29.7,123,,Wet Wt,ANP,N,,,,,,56
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-1,BDE-1,1,ND,pg/g,13.8,239,0,1.07,44.3,,Wet Wt,ANP,N,,,,,,1
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-2,BDE-2,1,ND,pg/g,13.8,147,0,1.73,44.3,,Wet Wt,ANP,N,,,,,,2
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-3,BDE-3,1,ND,pg/g,13.8,132,0,0.727,44.3,,Wet Wt,ANP,N,,,,,,3
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-10,BDE-10,1,ND,pg/g,13.8,28.5,0,0.787,44.3,,Wet Wt,ANP,N,,,,,,4
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-7,BDE-7,1,ND,pg/g,13.8,24.79999924,0,0.618,44.3,,Wet Wt,ANP,N,,,,,,5
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-8/11,BDE-8/11,1,ND,pg/g,13.8,17.39999962,0,1.26,88.6,,Wet Wt,ANP,N,,,,,,6
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-12,BDE-12,1,ND,pg/g,13.8,16.5,0,2.02,44.3,,Wet Wt,ANP,N,,,,,,7
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-13,BDE-13,1,ND,pg/g,13.8,15.30000019,0,2.87,44.3,,Wet Wt,ANP,N,,,,,,8
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-15,BDE-15,1,ND,pg/g,13.8,13,0,0.605,44.3,,Wet Wt,ANP,N,,,,,,9
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-30,BDE-30,1,ND,pg/g,13.8,27.20000076,0,0.533,44.3,,Wet Wt,ANP,N,,,,,,10
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-32,BDE-32,1,ND,pg/g,13.8,20.29999924,0,0.662,44.3,,Wet Wt,ANP,N,,,,,,11
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-17,BDE-17,1,81.5,pg/g,13.8,0,0,0.722,44.3,,Wet Wt,ANP,N,,,,,,12
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-25,BDE-25,1,ND,pg/g,13.8,32.79999924,0,0.750,44.3,,Wet Wt,ANP,N,,,,,,13
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,41318-75-6,BDE-28/33,1,ND,pg/g,13.8,0,190.8800049,1.44,88.6,,Wet Wt,ANP,N,,,,,,14
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-35/21,BDE-35/21,1,ND,pg/g,13.8,16.79999924,0,0.932,44.3,,Wet Wt,ANP,N,,,,,,15
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-37,BDE-37,1,ND,pg/g,13.8,14.69999981,0,0.752,44.3,,Wet Wt,ANP,N,,,,,,16
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-75/51,BDE-75/51,1,50.1,pg/g,13.8,0,0,1.15,177,J,Wet Wt,ANP,N,,,,,,17
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-49,BDE-49,1,100,pg/g,13.8,0,0,1.00,88.6,,Wet Wt,ANP,N,,,,,,18
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-71,BDE-71,1,ND,pg/g,13.8,19,0,1.17,88.6,,Wet Wt,ANP,N,,,,,,19
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,5436-43-1,BDE-47,1,4120,pg/g,13.8,0,0,2.03,88.6,B,Wet Wt,ANP,N,,,,,,20
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-66,BDE-66,1,111,pg/g,13.8,0,0,1.36,88.6,,Wet Wt,ANP,N,,,,,,21
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,93703-48-1,BDE-77,1,ND,pg/g,13.8,11.5,0,1.56,88.6,,Wet Wt,ANP,N,,,,,,22
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-79,BDE-79,1,ND,pg/g,13.8,10,0,,88.6,,Wet Wt,ANP,N,,,,,,23
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-100,BDE-100,1,536,pg/g,13.8,0,0,0.957,88.6,,Wet Wt,ANP,N,,,,,,24
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-119/120,BDE-119/120,1,ND,pg/g,13.8,104,0,1.65,177,,Wet Wt,ANP,N,,,,,,25
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-99,BDE-99,1,1610,pg/g,13.8,0,0,1.10,88.6,,Wet Wt,ANP,N,,,,,,26
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-116,BDE-116,1,ND,pg/g,13.8,218,0,1.26,88.6,,Wet Wt,ANP,N,,,,,,27
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-118,BDE-118,1,ND,pg/g,13.8,119,0,1.11,88.6,,Wet Wt,ANP,N,,,,,,28
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,182346-21-0,BDE-85,1,ND,pg/g,13.8,104,0,2.68,88.6,,Wet Wt,ANP,N,,,,,,29
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-126,BDE-126,1,ND,pg/g,13.8,66,0,1.59,88.6,,Wet Wt,ANP,N,,,,,,30
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-105,BDE-105,1,ND,pg/g,13.8,137,0,,88.6,,Wet Wt,ANP,N,,,,,,31
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-155,BDE-155,1,44.5,pg/g,13.8,0,0,1.22,88.6,J,Wet Wt,ANP,N,,,,,,32
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-128154,BDE-128/154,1,465,pg/g,13.8,0,0,,177,,Wet Wt,ANP,N,,,,,,33
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,68631-49-2,BDE-153,1,258,pg/g,13.8,0,0,1.40,88.6,,Wet Wt,ANP,N,,,,,,34
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-139,BDE-139,1,ND,pg/g,13.8,29.70000076,0,1.80,88.6,,Wet Wt,ANP,N,,,,,,35
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-140,BDE-140,1,ND,pg/g,13.8,32.09999847,0,1.94,88.6,,Wet Wt,ANP,N,,,,,,36
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-138,BDE-138,1,ND,pg/g,13.8,112,0,1.87,88.6,,Wet Wt,ANP,N,,,,,,37
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-166,BDE-166,1,ND,pg/g,13.8,180,0,0.946,88.6,,Wet Wt,ANP,N,,,,,,38
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-148156169,BDE-148/156/169,1,ND,pg/g,13.8,147,0,,177,,Wet Wt,ANP,N,,,,,,39
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,446255-22-7,BDE-175,1,ND,pg/g,13.8,31,0,,88.6,,Wet Wt,ANP,N,,,,,,40
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-184,BDE-184,1,ND,pg/g,13.8,21.60000038,0,2.85,177,,Wet Wt,ANP,N,,,,,,41
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-183176,BDE-183/176,1,ND,pg/g,13.8,0,67.89700317,3.06,177,,Wet Wt,ANP,N,,,,,,42
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-191,BDE-191,1,ND,pg/g,13.8,87.59999847,0,3.62,177,,Wet Wt,ANP,N,,,,,,43
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-180,BDE-180,1,ND,pg/g,13.8,92.90000153,0,1.81,177,,Wet Wt,ANP,N,,,,,,44
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-181/177,BDE-181/177,1,ND,pg/g,13.8,98.09999847,0,3.18,177,,Wet Wt,ANP,N,,,,,,45
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-190/171,BDE-190/171,1,ND,pg/g,13.8,97.09999847,0,5.75,354,,Wet Wt,ANP,N,,,,,,46
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-201,BDE-201,1,ND,pg/g,13.8,195,0,3.03,177,,Wet Wt,ANP,N,,,,,,47
1804095,930,B9A0012,1804095-06,CRC20181001-MUS62,Bw,01-Oct-2018 12:18,14-Dec-2018 10:00,Tissue,EPA Method 1614,07-Jan-2019 07:15,0.565,g,0,12-Jan-2019 02:34,BDE-204,BDE-204,1,ND,pg/g,13.8,144,0,3.12,177,,Wet Wt,ANP,N,,,,,,48
